order_id,customer_id,order_purchase_date,order_status,delivery_days,order_delivered_date,delivery_days_clean,signup_date,state,acquisition_channel,customer_segment,age,item_count,product_revenue,freight_value,primary_category,payment_type,payment_installments,payment_value,review_score,order_month,low_review
O001260,C00003,2025-02-15,delivered,7,2025-02-22,7.0,2024-10-01,AZ,Organic,New,36.0,3,111.14,35.42,Electronics,paypal,5,146.56,4,2025-02,0
O001261,C00156,2024-11-26,delivered,14,2024-12-10,14.0,2024-10-05,CA,Email,New,32.0,1,20.57,20.53,Grocery,paypal,6,41.1,1,2024-11,1
O001262,C00052,2025-04-30,delivered,4,2025-05-04,4.0,2024-03-22,AZ,Email,New,30.0,3,66.74,36.13,Beauty,credit_card,5,102.87,5,2025-04,0
O001263,C00442,2024-12-02,delivered,11,2024-12-13,11.0,2024-05-06,IL,Organic,New,36.0,3,134.32000000000002,38.21,Books,paypal,2,172.53,2,2024-12,1
O001264,C01125,2024-10-31,delivered,4,2024-11-04,4.0,2024-12-19,FL,Organic,VIP,40.0,3,114.48,41.54,Home,credit_card,2,156.02,3,2024-10,0
O001265,C00721,2024-06-08,delivered,3,2024-06-11,3.0,2024-02-28,FL,Organic,Returning,44.0,2,56.11,32.980000000000004,Beauty,credit_card,2,89.09,3,2024-06,0
O001266,C00740,2025-03-17,delivered,1,2025-03-18,1.0,2025-01-12,NY,Paid Search,New,25.0,1,26.94,20.32,Books,credit_card,1,47.26,1,2025-03,1
O001267,C00102,2025-02-23,delivered,8,2025-03-03,8.0,2024-03-24,CA,Organic,New,33.0,1,27.89,7.52,Grocery,paypal,3,35.41,4,2025-02,0
O001268,C00620,2024-07-17,delivered,5,2024-07-22,5.0,2024-02-28,TX,Email,VIP,32.0,3,79.12,34.66,Fashion,credit_card,1,113.78,5,2024-07,0
O001269,C00460,2025-02-10,delivered,7,2025-02-17,7.0,2024-02-14,IL,Paid Search,Returning,34.0,1,83.28,21.08,Books,credit_card,2,104.36,5,2025-02,0
O001270,C00576,2025-02-05,delivered,5,2025-02-10,5.0,2024-06-05,GA,Organic,New,25.0,2,74.06,23.6,Grocery,credit_card,3,97.66,4,2025-02,0
O001271,C00314,2024-04-14,delivered,6,2024-04-20,6.0,2024-04-28,CO,Referral,Returning,39.0,1,53.16,17.38,Sports,credit_card,3,70.54,5,2024-04,0
O001272,C00242,2024-05-15,delivered,1,2024-05-16,1.0,2024-09-02,GA,Social,New,40.0,2,73.16,28.229999999999997,Sports,credit_card,5,101.39,5,2024-05,0
O001273,C01143,2024-12-05,delivered,5,2024-12-10,5.0,2025-01-26,TX,Social,New,68.0,3,125.82,45.42,Beauty,debit_card,2,171.24,4,2024-12,0
O001274,C00671,2024-12-19,delivered,4,2024-12-23,4.0,2025-02-04,CO,Paid Search,New,34.0,1,45.79,8.46,Beauty,voucher,4,54.25,4,2024-12,0
O001275,C00494,2025-01-04,delivered,3,2025-01-07,3.0,2024-09-10,CA,Organic,Returning,39.0,2,145.75,27.580000000000002,Fashion,debit_card,3,173.33,5,2025-01,0
O001276,C00089,2024-08-23,delivered,5,2024-08-28,5.0,2024-11-18,GA,Social,New,42.0,2,62.72,24.24,Beauty,credit_card,4,86.96,2,2024-08,1
O001277,C00916,2025-03-28,delivered,6,2025-04-03,6.0,2024-07-11,CA,Organic,New,45.0,2,83.77000000000001,19.130000000000003,Beauty,paypal,3,102.9,5,2025-03,0
O001278,C00568,2024-09-26,delivered,7,2024-10-03,7.0,2024-04-14,FL,Paid Search,New,32.0,2,96.89,23.759999999999998,Home,voucher,2,120.65,3,2024-09,0
O001279,C00465,2024-06-05,processing,2,,,2024-01-03,CA,Paid Search,Returning,42.0,2,37.18,15.920000000000002,Books,credit_card,4,53.1,5,2024-06,0
O001280,C00801,2024-04-24,delivered,9,2024-05-03,9.0,2024-01-06,NY,Paid Search,New,57.0,3,163.13,30.69,Home,paypal,6,193.82,4,2024-04,0
O001281,C00159,2025-04-17,delivered,3,2025-04-20,3.0,2024-07-31,TX,Social,Returning,31.0,3,151.37,55.769999999999996,Beauty,voucher,5,207.14,5,2025-04,0
O001282,C00640,2025-01-27,delivered,6,2025-02-02,6.0,2025-02-02,TX,Social,New,36.0,3,213.29,45.01,Beauty,credit_card,4,258.3,4,2025-01,0
O001283,C01036,2024-10-03,delivered,2,2024-10-05,2.0,2024-11-07,NY,Referral,New,41.0,2,71.74,34.769999999999996,Fashion,debit_card,3,106.51,5,2024-10,0
O001284,C00557,2024-06-07,delivered,4,2024-06-11,4.0,2024-11-05,TX,Paid Search,New,36.0,1,51.39,14.95,Beauty,debit_card,5,66.34,5,2024-06,0
O001285,C00001,2024-04-15,delivered,7,2024-04-22,7.0,2024-02-07,FL,Referral,Returning,32.0,1,41.69,15.56,Home,debit_card,2,57.25,5,2024-04,0
O001286,C00276,2024-05-11,delivered,8,2024-05-19,8.0,2024-07-21,AZ,Paid Search,Returning,23.0,1,28.8,12.67,Sports,credit_card,1,41.47,3,2024-05,0
O001287,C00068,2024-04-19,delivered,3,2024-04-22,3.0,2024-06-04,CO,Organic,New,42.0,3,174.75,40.449999999999996,Grocery,credit_card,6,215.2,4,2024-04,0
O001288,C00601,2024-11-04,delivered,6,2024-11-10,6.0,2024-09-15,WA,Referral,New,43.0,1,26.41,7.72,Beauty,paypal,4,34.13,3,2024-11,0
O001289,C00438,2024-06-01,delivered,8,2024-06-09,8.0,2025-01-24,NY,Organic,New,39.0,3,78.95,41.52,Sports,paypal,5,120.47,5,2024-06,0
O001290,C00159,2024-04-30,delivered,5,2024-05-05,5.0,2024-07-31,TX,Social,Returning,31.0,2,176.15,30.12,Books,credit_card,6,206.27,5,2024-04,0
O001291,C00825,2024-07-11,delivered,4,2024-07-15,4.0,2024-09-18,NY,Paid Search,Returning,51.0,3,126.83,42.68,Books,credit_card,2,169.51,5,2024-07,0
O001292,C00212,2025-01-23,delivered,9,2025-02-01,9.0,2024-10-28,TX,Organic,Returning,35.0,1,13.87,19.18,Beauty,credit_card,1,33.05,5,2025-01,0
O001293,C00411,2024-10-20,delivered,5,2024-10-25,5.0,2024-03-14,IL,Email,Returning,37.0,1,25.2,11.53,Electronics,credit_card,6,36.73,5,2024-10,0
O001294,C01186,2024-05-12,delivered,5,2024-05-17,5.0,2024-05-09,NC,Organic,Returning,54.0,3,70.33,27.21,Beauty,paypal,1,97.54,3,2024-05,0
O001295,C00080,2025-02-15,delivered,2,2025-02-17,2.0,2024-10-08,NY,Paid Search,New,60.0,1,16.84,8.36,Books,voucher,4,25.2,1,2025-02,1
O001296,C00298,2024-10-17,processing,6,,,2024-07-03,CA,Paid Search,New,31.0,3,128.87,34.77,Electronics,credit_card,2,163.64,5,2024-10,0
O001297,C00382,2024-05-27,delivered,7,2024-06-03,7.0,2025-01-28,NC,Email,Returning,30.0,2,62.050000000000004,29.979999999999997,Beauty,credit_card,4,92.03,3,2024-05,0
O001298,C00611,2025-01-19,delivered,8,2025-01-27,8.0,2024-12-16,GA,Referral,Returning,30.0,2,88.8,36.76,Beauty,credit_card,1,125.56,5,2025-01,0
O001299,C00294,2025-06-10,processing,5,,,2024-05-19,TX,Organic,New,31.0,2,126.34,27.09,Fashion,credit_card,2,153.43,4,2025-06,0
O001300,C01165,2024-11-09,delivered,4,2024-11-13,4.0,2024-08-05,TX,Organic,Returning,43.0,2,60.13,31.91,Beauty,credit_card,5,92.04,4,2024-11,0
O001301,C00007,2024-05-15,delivered,2,2024-05-17,2.0,2024-02-06,NC,Organic,Returning,36.0,1,12.24,4.09,Electronics,credit_card,3,16.33,5,2024-05,0
O001302,C01138,2024-07-24,delivered,5,2024-07-29,5.0,2024-06-02,CA,Organic,Returning,29.0,3,67.81,23.07,Beauty,credit_card,1,90.88,5,2024-07,0
O001303,C00642,2024-12-07,delivered,10,2024-12-17,10.0,2025-01-19,CA,Organic,New,39.0,1,35.04,14.75,Sports,debit_card,1,49.79,5,2024-12,0
O001304,C00046,2025-06-13,delivered,6,2025-06-19,6.0,2025-02-11,NC,Referral,VIP,19.0,2,33.47,39.39,Fashion,credit_card,6,72.86,4,2025-06,0
O001305,C00140,2025-05-11,delivered,6,2025-05-17,6.0,2024-07-02,NY,Organic,New,28.0,1,30.38,17.76,Home,credit_card,6,48.14,4,2025-05,0
O001306,C00124,2025-05-13,canceled,4,,,2024-07-16,CO,Paid Search,New,56.0,3,199.48,35.1,Beauty,voucher,3,0.0,1,2025-05,1
O001307,C00345,2025-03-27,delivered,8,2025-04-04,8.0,2025-01-15,NY,Organic,New,50.0,2,58.45,14.81,Fashion,credit_card,3,73.26,5,2025-03,0
O001308,C00400,2024-11-26,delivered,7,2024-12-03,7.0,2024-05-10,CA,Referral,Returning,44.0,1,28.85,8.86,Sports,voucher,6,37.71,4,2024-11,0
O001309,C00770,2024-12-30,delivered,6,2025-01-05,6.0,2024-06-07,NY,Email,Returning,24.0,2,60.269999999999996,23.79,Beauty,debit_card,2,84.06,4,2024-12,0
O001310,C00374,2025-02-08,delivered,1,2025-02-09,1.0,2024-06-05,AZ,Organic,New,31.0,2,51.46,29.490000000000002,Fashion,voucher,5,80.95,5,2025-02,0
O001311,C00871,2025-01-31,delivered,1,2025-02-01,1.0,2024-07-10,AZ,Referral,New,32.0,1,14.49,12.45,Sports,credit_card,6,26.94,2,2025-01,1
O001312,C00353,2024-12-26,delivered,9,2025-01-04,9.0,2024-05-05,CA,Social,New,30.0,2,65.16,15.3,Beauty,paypal,6,80.46,5,2024-12,0
O001313,C00317,2024-05-03,delivered,2,2024-05-05,2.0,2024-11-02,TX,Organic,Returning,48.0,3,121.75,48.69,Books,voucher,1,170.44,4,2024-05,0
O001314,C00331,2025-04-18,delivered,4,2025-04-22,4.0,2024-08-17,CA,Organic,VIP,55.0,2,54.0,27.33,Books,credit_card,2,81.33,5,2025-04,0
O001315,C00396,2024-03-05,delivered,7,2024-03-12,7.0,2025-01-02,NY,Social,VIP,31.0,1,81.48,18.48,Beauty,voucher,3,99.96,5,2024-03,0
O001316,C01006,2024-09-17,delivered,5,2024-09-22,5.0,2025-01-21,CA,Organic,New,42.0,1,52.84,4.17,Sports,paypal,6,57.01,5,2024-09,0
O001317,C00297,2024-09-21,delivered,5,2024-09-26,5.0,2024-12-22,CA,Organic,Returning,36.0,3,109.12,36.379999999999995,Books,voucher,4,145.5,5,2024-09,0
O001318,C00328,2025-06-12,delivered,5,2025-06-17,5.0,2024-01-16,NC,Organic,Returning,19.0,1,63.55,13.89,Beauty,credit_card,5,77.44,5,2025-06,0
O001319,C01149,2024-04-12,delivered,4,2024-04-16,4.0,2024-10-16,FL,Email,New,53.0,2,68.36,26.439999999999998,Sports,voucher,6,94.8,4,2024-04,0
O001320,C00785,2024-10-10,delivered,7,2024-10-17,7.0,2024-07-19,CO,Organic,New,34.0,1,14.95,3.04,Books,paypal,5,17.99,3,2024-10,0
O001321,C00229,2024-08-16,delivered,6,2024-08-22,6.0,2024-08-17,NC,Paid Search,Returning,51.0,2,39.01,34.370000000000005,Books,credit_card,2,73.38,5,2024-08,0
O001322,C01042,2024-04-15,delivered,8,2024-04-23,8.0,2024-12-25,TX,Paid Search,Returning,37.0,2,53.870000000000005,40.599999999999994,Grocery,credit_card,5,94.47,5,2024-04,0
O001323,C00220,2024-06-14,delivered,4,2024-06-18,4.0,2025-01-14,CA,Paid Search,New,37.0,3,107.96,40.540000000000006,Electronics,credit_card,6,148.5,5,2024-06,0
O001324,C00195,2024-09-15,delivered,8,2024-09-23,8.0,2025-02-07,TX,Paid Search,Returning,53.0,3,151.89,23.06,Beauty,credit_card,5,174.95,1,2024-09,1
O001325,C00535,2025-05-05,delivered,3,2025-05-08,3.0,2024-08-30,CO,Paid Search,Returning,31.0,2,85.52000000000001,23.48,Books,credit_card,3,109.0,1,2025-05,1
O001326,C00830,2024-08-30,delivered,6,2024-09-05,6.0,2024-01-13,NY,Organic,Returning,41.0,3,150.1,40.34,Home,debit_card,6,190.44,5,2024-08,0
O001327,C00228,2025-04-18,delivered,4,2025-04-22,4.0,2024-08-31,CA,Paid Search,New,24.0,1,57.83,17.96,Home,credit_card,4,75.79,5,2025-04,0
O001328,C00904,2025-02-08,delivered,2,2025-02-10,2.0,2025-01-06,NY,Social,New,40.0,2,55.31,27.52,Beauty,credit_card,3,82.83,3,2025-02,0
O001329,C00189,2025-03-20,delivered,7,2025-03-27,7.0,2024-04-10,GA,Email,New,36.0,1,50.29,6.47,Beauty,credit_card,6,56.76,5,2025-03,0
O001330,C00939,2025-04-06,delivered,5,2025-04-11,5.0,2024-07-12,NC,Referral,New,36.0,3,82.9,28.18,Beauty,credit_card,5,111.08,4,2025-04,0
O001331,C00116,2025-01-30,delivered,7,2025-02-06,7.0,2024-08-26,CA,Organic,Returning,32.0,2,141.89999999999998,34.93,Electronics,credit_card,2,176.83,4,2025-01,0
O001332,C00558,2025-02-08,delivered,5,2025-02-13,5.0,2025-01-02,TX,Paid Search,VIP,32.0,3,92.2,41.45,Beauty,credit_card,6,133.65,4,2025-02,0
O001333,C00769,2024-05-12,delivered,6,2024-05-18,6.0,2024-02-28,CA,Referral,Returning,22.0,3,96.78,21.29,Electronics,credit_card,5,118.07,4,2024-05,0
O001334,C00319,2025-02-01,delivered,5,2025-02-06,5.0,2025-01-29,CA,Organic,New,22.0,3,141.46,48.65,Beauty,voucher,2,190.11,5,2025-02,0
O001335,C00735,2024-03-23,delivered,3,2024-03-26,3.0,2024-03-28,CO,Email,New,48.0,3,107.34,52.38,Grocery,voucher,5,159.72,5,2024-03,0
O001336,C00827,2025-02-10,processing,3,,,2024-10-12,TX,Paid Search,New,43.0,1,68.82,3.93,Electronics,credit_card,5,72.75,5,2025-02,0
O001337,C00781,2025-01-02,delivered,4,2025-01-06,4.0,2025-01-03,NY,Organic,New,40.0,2,66.91,19.75,Sports,paypal,5,86.66,4,2025-01,0
O001338,C00477,2025-02-19,delivered,4,2025-02-23,4.0,2024-12-21,FL,Paid Search,Returning,32.0,3,81.45,42.5,Fashion,credit_card,6,123.95,5,2025-02,0
O001339,C00928,2024-12-27,delivered,4,2024-12-31,4.0,2024-05-06,FL,Organic,Returning,44.0,2,45.85,19.4,Home,voucher,2,65.25,4,2024-12,0
O001340,C00878,2024-08-21,delivered,4,2024-08-25,4.0,2024-11-08,CO,Social,VIP,38.0,2,64.13,29.89,Fashion,paypal,3,94.02,5,2024-08,0
O001341,C00392,2024-08-21,delivered,2,2024-08-23,2.0,2024-03-16,GA,Paid Search,Returning,22.0,3,85.13,40.0,Beauty,debit_card,5,125.13,4,2024-08,0
O001342,C00881,2024-12-06,processing,14,,,2024-02-06,NY,Social,Returning,22.0,3,79.78,40.81,Books,paypal,1,120.59,4,2024-12,0
O001343,C01103,2024-10-09,delivered,6,2024-10-15,6.0,2025-01-20,NY,Organic,New,21.0,1,21.65,10.18,Electronics,voucher,5,31.83,4,2024-10,0
O001344,C00981,2024-08-08,delivered,2,2024-08-10,2.0,2024-09-04,AZ,Organic,New,36.0,3,174.38,37.29,Books,voucher,3,211.67,3,2024-08,0
O001345,C00880,2024-10-16,delivered,4,2024-10-20,4.0,2024-09-21,FL,Paid Search,New,55.0,3,163.16,43.22,Electronics,credit_card,3,206.38,4,2024-10,0
O001346,C00920,2024-11-08,delivered,6,2024-11-14,6.0,2024-09-24,CA,Paid Search,New,26.0,2,55.81,16.93,Beauty,credit_card,1,72.74,5,2024-11,0
O001347,C00966,2024-06-21,delivered,9,2024-06-30,9.0,2024-09-04,FL,Email,New,48.0,3,117.39000000000001,54.31,Books,paypal,3,171.7,3,2024-06,0
O001348,C00347,2024-12-25,delivered,9,2025-01-03,9.0,2025-02-20,IL,Organic,Returning,28.0,1,90.18,10.91,Sports,credit_card,4,101.09,4,2024-12,0
O001349,C00866,2024-07-26,delivered,5,2024-07-31,5.0,2024-10-20,IL,Social,New,39.0,3,114.97999999999999,35.150000000000006,Beauty,credit_card,1,150.13,5,2024-07,0
O001350,C00240,2024-07-04,delivered,9,2024-07-13,9.0,2024-09-20,FL,Social,New,31.0,2,111.35,41.239999999999995,Beauty,credit_card,5,152.59,4,2024-07,0
O001351,C00431,2024-09-13,delivered,7,2024-09-20,7.0,2024-02-05,WA,Organic,New,36.0,3,114.63,24.89,Fashion,debit_card,1,139.52,5,2024-09,0
O001352,C01122,2024-04-18,delivered,8,2024-04-26,8.0,2024-02-05,CA,Organic,Returning,40.0,1,39.11,17.54,Books,credit_card,2,56.65,4,2024-04,0
O001353,C00340,2024-12-09,delivered,4,2024-12-13,4.0,2025-02-04,TX,Social,New,26.0,2,37.4,28.96,Books,credit_card,1,66.36,3,2024-12,0
O001354,C01013,2025-02-08,delivered,5,2025-02-13,5.0,2024-04-13,GA,Referral,VIP,44.0,1,46.96,20.28,Books,paypal,6,67.24,5,2025-02,0
O001355,C00508,2025-05-24,delivered,6,2025-05-30,6.0,2024-04-14,NY,Paid Search,Returning,56.0,2,129.92,6.93,Beauty,credit_card,2,136.85,3,2025-05,0
O001356,C00252,2024-07-12,delivered,9,2024-07-21,9.0,2024-07-26,CA,Organic,New,28.0,2,75.69,12.0,Beauty,paypal,4,87.69,4,2024-07,0
O001357,C00117,2024-11-09,delivered,8,2024-11-17,8.0,2024-01-16,WA,Referral,New,52.0,3,160.17000000000002,39.41,Grocery,paypal,1,199.58,5,2024-11,0
O001358,C00658,2024-10-23,delivered,2,2024-10-25,2.0,2024-09-22,NC,Organic,New,65.0,2,51.17,34.68,Books,credit_card,4,85.85,1,2024-10,1
O001359,C00542,2025-02-07,delivered,4,2025-02-11,4.0,2024-01-24,GA,Organic,New,28.0,1,33.2,3.1,Books,credit_card,2,36.3,4,2025-02,0
O001360,C00614,2024-12-19,delivered,4,2024-12-23,4.0,2024-06-10,NY,Paid Search,Returning,32.0,2,79.89,23.72,Beauty,debit_card,2,103.61,2,2024-12,1
O001361,C00052,2025-03-15,delivered,6,2025-03-21,6.0,2024-03-22,AZ,Email,New,30.0,1,18.14,9.96,Beauty,credit_card,1,28.1,5,2025-03,0
O001362,C00322,2025-04-04,delivered,5,2025-04-09,5.0,2024-02-15,NC,Organic,New,43.0,1,24.98,21.64,Home,credit_card,6,46.62,1,2025-04,1
O001363,C00005,2024-04-23,delivered,9,2024-05-02,9.0,2024-06-30,CO,Referral,New,51.0,3,68.24,33.08,Beauty,credit_card,4,101.32,4,2024-04,0
O001364,C00363,2024-08-14,canceled,3,,,2024-04-03,TX,Paid Search,Returning,36.0,1,18.1,17.88,Beauty,credit_card,6,0.0,1,2024-08,1
O001365,C01118,2025-01-01,delivered,3,2025-01-04,3.0,2024-09-03,WA,Social,Returning,18.0,1,25.88,10.82,Grocery,credit_card,3,36.7,3,2025-01,0
O001366,C00183,2024-11-11,delivered,7,2024-11-18,7.0,2024-07-27,NY,Social,New,36.0,3,123.35999999999999,41.79,Beauty,credit_card,6,165.15,2,2024-11,1
O001367,C00828,2024-10-13,delivered,4,2024-10-17,4.0,2025-01-11,TX,Paid Search,New,27.0,3,111.94,46.47,Books,credit_card,1,158.41,3,2024-10,0
O001368,C00007,2024-05-21,delivered,5,2024-05-26,5.0,2024-02-06,NC,Organic,Returning,36.0,2,129.32999999999998,26.25,Sports,credit_card,3,155.58,4,2024-05,0
O001369,C00675,2024-11-25,delivered,11,2024-12-06,11.0,2024-09-18,TX,Paid Search,Returning,35.0,3,85.33,51.18,Books,voucher,3,136.51,3,2024-11,0
O001370,C01106,2025-02-12,delivered,5,2025-02-17,5.0,2024-03-16,CO,Referral,New,23.0,3,161.19,24.45,Books,debit_card,3,185.64,4,2025-02,0
O001371,C00410,2024-03-19,delivered,8,2024-03-27,8.0,2024-01-06,FL,Organic,New,29.0,3,133.8,42.03,Books,debit_card,2,175.83,4,2024-03,0
O001372,C00237,2024-12-04,delivered,7,2024-12-11,7.0,2024-10-05,GA,Email,VIP,18.0,3,73.67,34.51,Books,credit_card,3,108.18,5,2024-12,0
O001373,C00685,2025-04-30,canceled,3,,,2024-03-12,AZ,Social,New,56.0,2,66.96,37.150000000000006,Fashion,voucher,1,0.0,3,2025-04,0
O001374,C00335,2024-11-25,delivered,10,2024-12-05,10.0,2024-07-12,GA,Paid Search,New,22.0,1,81.49,3.54,Grocery,credit_card,4,85.03,5,2024-11,0
O001375,C01070,2025-05-22,delivered,2,2025-05-24,2.0,2024-01-05,NC,Organic,New,26.0,3,100.06,44.83,Grocery,credit_card,6,144.89,5,2025-05,0
O001376,C01019,2024-08-13,delivered,3,2024-08-16,3.0,2024-01-18,CO,Paid Search,New,33.0,2,45.75,19.92,Books,credit_card,5,65.67,4,2024-08,0
O001377,C00783,2024-03-02,delivered,5,2024-03-07,5.0,2024-02-21,FL,Organic,VIP,38.0,2,45.56,28.03,Books,credit_card,2,73.59,4,2024-03,0
O001378,C00767,2025-01-15,delivered,1,2025-01-16,1.0,2024-09-14,CA,Organic,New,24.0,3,98.53,40.24,Books,credit_card,5,138.77,3,2025-01,0
O001379,C00723,2024-06-09,delivered,4,2024-06-13,4.0,2024-12-20,TX,Paid Search,Returning,31.0,1,59.95,13.21,Books,credit_card,2,73.16,5,2024-06,0
O001380,C00883,2024-03-05,delivered,7,2024-03-12,7.0,2024-07-07,WA,Organic,Returning,40.0,1,6.14,19.1,Grocery,paypal,6,25.24,4,2024-03,0
O001381,C00553,2024-05-24,delivered,3,2024-05-27,3.0,2024-12-13,TX,Organic,New,27.0,3,84.67999999999999,46.650000000000006,Electronics,credit_card,1,131.33,5,2024-05,0
O001382,C01164,2025-05-13,processing,7,,,2024-08-11,TX,Referral,New,18.0,2,30.29,8.059999999999999,Electronics,credit_card,4,38.35,5,2025-05,0
O001383,C00415,2025-03-03,delivered,5,2025-03-08,5.0,2024-01-08,NY,Email,New,33.0,3,129.11,41.74,Beauty,credit_card,3,170.85,3,2025-03,0
O001384,C00011,2024-07-08,delivered,4,2024-07-12,4.0,2024-08-09,FL,Organic,New,28.0,3,73.83,19.43,Beauty,credit_card,5,93.26,4,2024-07,0
O001385,C00839,2024-12-07,delivered,8,2024-12-15,8.0,2024-01-07,AZ,Social,Returning,33.0,3,133.99,51.599999999999994,Home,credit_card,6,185.59,5,2024-12,0
O001386,C00795,2024-08-07,delivered,1,2024-08-08,1.0,2024-06-30,NC,Organic,New,39.0,1,24.97,8.76,Books,paypal,1,33.73,5,2024-08,0
O001387,C01178,2024-05-23,processing,8,,,2024-03-21,NY,Referral,VIP,40.0,2,86.96,18.61,Home,credit_card,1,105.57,3,2024-05,0
O001388,C00475,2025-06-08,delivered,7,2025-06-15,7.0,2024-09-23,NC,Social,New,31.0,1,20.62,11.52,Sports,credit_card,2,32.14,5,2025-06,0
O001389,C00510,2025-03-18,delivered,5,2025-03-23,5.0,2024-04-09,CA,Email,New,29.0,1,21.77,6.83,Grocery,credit_card,3,28.6,3,2025-03,0
O001390,C00675,2024-08-18,delivered,2,2024-08-20,2.0,2024-09-18,TX,Paid Search,Returning,35.0,3,100.12,37.46,Beauty,credit_card,6,137.58,5,2024-08,0
O001391,C00471,2024-08-14,delivered,5,2024-08-19,5.0,2024-11-06,NC,Referral,New,46.0,3,86.76,30.590000000000003,Electronics,credit_card,4,117.35,5,2024-08,0
O001392,C00942,2025-03-19,delivered,13,2025-04-01,13.0,2024-06-18,CA,Social,New,50.0,2,77.06,21.39,Beauty,credit_card,4,98.45,4,2025-03,0
O001393,C00514,2024-10-03,delivered,1,2024-10-04,1.0,2024-12-08,AZ,Organic,VIP,26.0,3,211.70999999999998,21.880000000000003,Beauty,voucher,4,233.59,3,2024-10,0
O001394,C00941,2024-08-25,delivered,4,2024-08-29,4.0,2024-10-17,NC,Organic,New,18.0,1,40.04,7.85,Sports,credit_card,3,47.89,3,2024-08,0
O001395,C00511,2024-08-30,delivered,5,2024-09-04,5.0,2025-02-21,TX,Email,VIP,30.0,3,247.63,34.86,Books,credit_card,2,282.49,4,2024-08,0
O001396,C00271,2024-09-27,delivered,5,2024-10-02,5.0,2024-05-03,GA,Social,VIP,45.0,1,26.5,13.92,Fashion,debit_card,5,40.42,5,2024-09,0
O001397,C01189,2024-11-01,delivered,7,2024-11-08,7.0,2024-08-25,NC,Organic,New,39.0,2,126.61000000000001,18.759999999999998,Electronics,debit_card,6,145.37,5,2024-11,0
O001398,C00632,2024-03-19,processing,2,,,2024-05-17,WA,Referral,VIP,36.0,3,165.62,33.74,Grocery,credit_card,4,199.36,5,2024-03,0
O001399,C00849,2024-10-12,delivered,3,2024-10-15,3.0,2024-12-10,WA,Referral,New,35.0,3,125.94,58.65,Beauty,credit_card,6,184.59,5,2024-10,0
O001400,C00710,2024-09-23,delivered,5,2024-09-28,5.0,2024-07-14,CO,Referral,Returning,36.0,2,52.31,21.5,Electronics,credit_card,2,73.81,5,2024-09,0
O001401,C00432,2024-07-08,delivered,3,2024-07-11,3.0,2024-11-06,IL,Referral,New,40.0,3,104.15,33.660000000000004,Grocery,paypal,4,137.81,5,2024-07,0
O001402,C01167,2024-08-15,delivered,5,2024-08-20,5.0,2024-01-10,CO,Organic,New,45.0,2,73.78999999999999,10.35,Home,credit_card,4,84.14,4,2024-08,0
O001403,C00446,2024-09-16,processing,2,,,2024-10-05,CA,Organic,New,28.0,3,193.04000000000002,43.31999999999999,Electronics,credit_card,3,236.36,5,2024-09,0
O001404,C01192,2024-08-20,delivered,4,2024-08-24,4.0,2024-04-26,CA,Social,Returning,51.0,2,65.38,35.64,Grocery,debit_card,3,101.02,5,2024-08,0
O001405,C00517,2025-05-01,processing,8,,,2025-01-05,TX,Organic,Returning,25.0,1,24.14,15.48,Grocery,voucher,1,39.62,4,2025-05,0
O001406,C00028,2024-11-04,delivered,11,2024-11-15,11.0,2024-12-11,TX,Paid Search,Returning,28.0,1,24.76,20.99,Books,credit_card,3,45.75,5,2024-11,0
O001407,C00045,2024-10-23,delivered,8,2024-10-31,8.0,2024-01-29,WA,Organic,Returning,35.0,3,134.67,39.67,Fashion,credit_card,1,174.34,5,2024-10,0
O001408,C01169,2024-07-02,delivered,4,2024-07-06,4.0,2025-02-23,TX,Paid Search,New,30.0,3,186.63,18.69,Beauty,debit_card,2,205.32,4,2024-07,0
O001409,C00634,2025-05-05,delivered,9,2025-05-14,9.0,2024-06-08,IL,Organic,New,45.0,2,34.88,30.52,Fashion,credit_card,5,65.4,3,2025-05,0
O001410,C00466,2024-03-11,delivered,5,2024-03-16,5.0,2025-02-09,CO,Organic,Returning,40.0,1,44.03,11.88,Sports,voucher,4,55.91,4,2024-03,0
O001411,C00974,2024-11-14,canceled,11,,,2024-07-18,NC,Organic,New,37.0,2,55.87,26.64,Beauty,credit_card,5,0.0,3,2024-11,0
O001412,C00741,2024-05-19,delivered,7,2024-05-26,7.0,2024-12-09,TX,Paid Search,New,36.0,2,72.48,33.07,Beauty,credit_card,4,105.55,4,2024-05,0
O001413,C00793,2025-02-25,delivered,7,2025-03-04,7.0,2024-10-30,TX,Referral,New,42.0,3,159.08,31.49,Books,credit_card,3,190.57,5,2025-02,0
O001414,C00823,2024-08-25,canceled,1,,,2024-02-27,NY,Organic,New,48.0,1,28.24,15.1,Sports,debit_card,6,0.0,2,2024-08,1
O001415,C00239,2024-07-16,delivered,10,2024-07-26,10.0,2024-05-09,NY,Referral,New,36.0,3,90.11,46.0,Electronics,credit_card,2,136.11,2,2024-07,1
O001416,C00106,2024-03-28,delivered,3,2024-03-31,3.0,2024-11-26,WA,Paid Search,Returning,33.0,2,53.06,40.35,Home,paypal,6,93.41,5,2024-03,0
O001417,C00874,2025-03-07,delivered,4,2025-03-11,4.0,2024-02-22,FL,Paid Search,New,42.0,1,16.57,5.33,Fashion,voucher,6,21.9,4,2025-03,0
